0.0	0.0	1.0
0.1308996938995747	0.13052619222005157	0.9914448613738104
0.2617993877991494	0.25881904510252074	0.9659258262890683
0.39269908169872414	0.3826834323650898	0.9238795325112867
0.5235987755982988	0.49999999999999994	0.8660254037844387
0.6544984694978735	0.6087614290087205	0.7933533402912353
0.7853981633974483	0.7071067811865476	0.7071067811865476
0.916297857297023	0.7933533402912352	0.6087614290087207
1.0471975511965976	0.8660254037844386	0.5000000000000001
1.1780972450961724	0.9238795325112867	0.38268343236508984
1.308996938995747	0.9659258262890682	0.25881904510252096
1.4398966328953218	0.9914448613738104	0.1305261922200517
1.5707963267948966	1.0	6.123233995736766e-17
1.7016960206944711	0.9914448613738105	-0.13052619222005138
1.832595714594046	0.9659258262890683	-0.25881904510252063
1.9634954084936205	0.9238795325112868	-0.3826834323650895
2.0943951023931953	0.8660254037844387	-0.4999999999999998
2.22529479629277	0.7933533402912354	-0.6087614290087203
2.356194490192345	0.7071067811865476	-0.7071067811865475
2.4870941840919194	0.6087614290087209	-0.793353340291235
2.617993877991494	0.5000000000000003	-0.8660254037844385
2.748893571891069	0.3826834323650899	-0.9238795325112867
2.8797932657906435	0.258819045102521	-0.9659258262890682
3.010692959690218	0.130526192220052	-0.9914448613738104
3.141592653589793	1.2246467991473532e-16	-1.0
3.2724923474893677	-0.13052619222005132	-0.9914448613738105
3.4033920413889422	-0.25881904510252035	-0.9659258262890684
3.534291735288517	-0.3826834323650892	-0.923879532511287
3.665191429188092	-0.4999999999999997	-0.8660254037844388
3.7960911230876664	-0.6087614290087203	-0.7933533402912354
3.926990816987241	-0.7071067811865471	-0.7071067811865479
4.057890510886816	-0.7933533402912349	-0.6087614290087209
4.1887902047863905	-0.8660254037844385	-0.5000000000000004
4.319689898685965	-0.9238795325112865	-0.38268343236509034
4.45058959258554	-0.9659258262890681	-0.2588190451025215
4.581489286485114	-0.9914448613738103	-0.1305261922200525
4.71238898038469	-1.0	-1.8369701987210297e-16
4.843288674284264	-0.9914448613738105	0.13052619222005127
4.974188368183839	-0.9659258262890684	0.2588190451025203
5.105088062083413	-0.923879532511287	0.38268343236508917
5.235987755982988	-0.866025403784439	0.49999999999999933
5.3668874498825625	-0.7933533402912357	0.6087614290087199
5.497787143782138	-0.7071067811865477	0.7071067811865474
5.6286868376817125	-0.608761429008721	0.7933533402912349
5.759586531581287	-0.5000000000000004	0.8660254037844384
5.890486225480862	-0.3826834323650904	0.9238795325112865
6.021385919380436	-0.25881904510252157	0.9659258262890681
6.152285613280011	-0.13052619222005257	0.9914448613738103
6.283185307179586	-2.4492935982947064e-16	1.0
